s,t,c,o,h,l,v,time,slot,publishedSlot,price,confidence,emaPrice,emaDifference%,maxprice,minprice,spread,spot_confidence%,use_spread,spread%,problem_indicator
o,2023-01-13 00:00:00,16.58812993,16.59152125,16.595505,16.585,0,2023-01-13 00:00:00.025,41460195,41460195,16.5928275,0.0128275,16.5258329,0.4037563820873656,16.5928275,16.5928275,0.0,0.0773074992794326,False,0.0,no problemo
k,2023-01-13 00:01:00,16.57744529,16.58812993,16.59464487,16.57744529,0,2023-01-13 00:00:59.958,41460353,41460353,16.58737606,0.01037605,16.5270061,0.3639512348525072,16.58737606,16.58737606,0.0,0.0625538961826612,False,0.0,no problemo
,2023-01-13 00:02:00,16.59706681,16.57744529,16.59706681,16.57284,0,2023-01-13 00:01:59.969,41460509,41460509,16.57849623,0.01004551,16.5282406,0.3031374456572095,16.57849623,16.57849623,0.0,0.060593613923933,False,0.0,no problemo
,2023-01-13 00:03:00,16.63569462,16.59844548,16.63581578,16.59844548,0,2023-01-13 00:03:00.055,41460667,41460667,16.5948,0.0098,16.5293211,0.3945748065659042,16.5948,16.5948,0.0,0.0590546436233036,False,0.0,no problemo
,2023-01-13 00:04:00,16.6689525,16.63569462,16.69652,16.63569462,0,2023-01-13 00:04:00.117,41460825,41460825,16.63569462,0.01169462,16.5308466,0.6302593453112967,16.63569462,16.63569462,0.0,0.0702983570396894,False,0.0,no problemo
,2023-01-13 00:05:00,16.63999999,16.668334,16.67541662,16.63720175,0,2023-01-13 00:04:59.854,41460982,41460982,16.67033,0.01032999,16.5332309,0.8224138334394122,16.67033,16.67033,0.0,0.0619663198029073,False,0.0,no problemo
,2023-01-13 00:06:00,16.599165,16.63999999,16.6413,16.599165,0,2023-01-13 00:05:59.786,41461139,41461139,16.637805,0.01185176,16.5354864,0.614976554900122,16.637805,16.637805,0.0,0.0712339157719422,False,0.0,no problemo
,2023-01-13 00:07:00,16.57428,16.599165,16.599165,16.5709,0,2023-01-13 00:06:59.944,41461296,41461296,16.599165,0.01701303,16.537177,0.3734404712526171,16.599165,16.599165,0.0,0.102493288065996,False,0.0,no problemo
,2023-01-13 00:08:00,16.54498099,16.57273632,16.58212787,16.52753,0,2023-01-13 00:07:59.906,41461455,41461455,16.57450414,0.01024072,16.5380473,0.2199573495053566,16.57450414,16.57450414,0.0,0.0617859811280001,False,0.0,no problemo
,2023-01-13 00:09:00,16.56754906,16.5447135,16.5756225,16.5366,0,2023-01-13 00:09:00.022,41461612,41461612,16.54507837,0.01032855,16.5383089,0.0409153093663966,16.54507837,16.54507837,0.0,0.0624267215241966,False,0.0,no problemo
,2023-01-13 00:10:00,16.555815,16.56754906,16.59271732,16.555815,0,2023-01-13 00:09:59.963,41461768,41461768,16.56754906,0.01354906,16.5385353,0.1751240324982719,16.56754906,16.56754906,0.0,0.0817807145216928,False,0.0,no problemo
,2023-01-13 00:11:00,16.52806787,16.55468773,16.55468773,16.526149,0,2023-01-13 00:10:59.863,41461924,41461924,16.555815,0.01073525,16.539109800000002,0.1009023113630889,16.555815,16.555815,0.0,0.0648427757860304,False,0.0,no problemo
,2023-01-13 00:12:00,16.51477149,16.52930993,16.54524613,16.50876381,0,2023-01-13 00:11:59.969,41462080,41462080,16.52853,0.00847,16.5390933,0.063909494673762,16.52853,16.52853,0.0,0.0512447265425297,False,0.0,no problemo
,2023-01-13 00:13:00,16.5047,16.51477149,16.51615794,16.49650675,0,2023-01-13 00:13:00.001,41462236,41462236,16.51497649,0.01393029,16.5387527,0.1439675679489943,16.51497649,16.51497649,0.0,0.0843494388771001,False,0.0,no problemo
,2023-01-13 00:14:00,16.5007,16.50241749,16.50659998,16.49498441,0,2023-01-13 00:14:00.046,41462392,41462392,16.50521932,0.01521932,16.5382086,0.1998718063687169,16.50521932,16.50521932,0.0,0.0922091352131151,False,0.0,no problemo
,2023-01-13 00:15:00,16.54368348,16.49945875,16.5461181,16.49635312,0,2023-01-13 00:14:59.864,41462548,41462548,16.501475,0.01094275,16.5376239,0.2190646593713628,16.501475,16.501475,0.0,0.066313768920657,False,0.0,no problemo
,2023-01-13 00:16:00,16.55141302,16.54374757,16.55255,16.54374757,0,2023-01-13 00:15:59.949,41462704,41462704,16.54415864,0.00895864,16.5374181,0.0407427186034232,16.54415864,16.54415864,0.0,0.0541498676054765,False,0.0,no problemo
,2023-01-13 00:17:00,16.56877453,16.55141302,16.57105151,16.55141302,0,2023-01-13 00:16:59.881,41462859,41462859,16.550395,0.012645,16.5376492,0.0770120592288047,16.550395,16.550395,0.0,0.0764030103209017,False,0.0,no problemo
,2023-01-13 00:18:00,16.61470846,16.56877453,16.61470846,16.56692203,0,2023-01-13 00:18:00.049,41463016,41463016,16.56877453,0.00877453,16.5381015,0.1851255199620312,16.56877453,16.56877453,0.0,0.0529582316671189,False,0.0,no problemo
