s,t,c,o,h,l,v,time,slot,publishedSlot,price,confidence,emaPrice,emaDifference%,maxprice,minprice,spread,spot_confidence%,use_spread,spread%,problem_indicator
o,2022-07-27 00:00:00,36.267,36.28125094,36.29588478,36.25543729,0,2022-07-27 00:00:00.313,143295259,143295259,36.28125094,0.02224906,35.781999,1.376060436354956,36.28125094,36.28125094,0.0,0.0613238502630306,False,0.0,no problemo
k,2022-07-27 00:01:00,36.329095,36.267,36.35464411,36.267,0,2022-07-27 00:01:00.198,143295352,143295352,36.267,0.023,35.787386,1.3224529186312763,36.267,36.267,0.0,0.0634185347561143,False,0.0,no problemo
,2022-07-27 00:02:00,36.32937509,36.32930635,36.32996509,36.32840135,0,2022-07-27 00:02:01.284,143295414,143295414,36.32930635,0.02858096,35.790188,1.4839764481217586,36.32930635,36.32930635,0.0,0.0786719122150263,False,0.0,no problemo
,2022-07-27 00:04:00,36.22639,36.19180406,36.266525,36.185,0,2022-07-27 00:03:59.551,143295676,143295676,36.1860679,0.02955709,35.797087,1.0749465818583732,36.1860679,36.1860679,0.0,0.0816808559627999,False,0.0,no problemo
,2022-07-27 00:05:00,36.23703733,36.22560639,36.2556125,36.22560639,0,2022-07-27 00:05:00.543,143295782,143295782,36.22560639,0.02439361,35.801866000000004,1.1697261474054208,36.22560639,36.22560639,0.0,0.067338030832063,False,0.0,no problemo
,2022-07-27 00:07:00,36.25005346,36.2671,36.288135,36.232985,0,2022-07-27 00:06:59.469,143295984,143295984,36.2671,0.02709999,35.81093,1.2578066622365731,36.2671,36.2671,0.0,0.0747233442982758,False,0.0,no problemo
,2022-07-27 00:08:00,36.25750807,36.25095312,36.267,36.24487547,0,2022-07-27 00:07:59.217,143296085,143296085,36.25005346,0.02514654,35.815539,1.1986588115779169,36.25005346,36.25005346,0.0,0.0693696632137325,False,0.0,no problemo
,2022-07-27 00:09:00,36.259375,36.256685,36.28043491,36.256685,0,2022-07-27 00:09:00.107,143296178,143296178,36.256685,0.027385,35.820259,1.2037118120423789,36.256685,36.256685,0.0,0.0755308986466909,False,0.0,no problemo
,2022-07-27 00:10:00,36.22628012,36.259375,36.26729121,36.21374999,0,2022-07-27 00:10:00.252,143296269,143296269,36.259375,0.024425,35.82515,1.1975523571490074,36.259375,36.259375,0.0,0.0673618891665948,False,0.0,no problemo
,2022-07-27 00:11:00,36.28345246,36.22678012,36.28345246,36.20108899,0,2022-07-27 00:10:58.793,143296369,143296369,36.22628012,0.03684487,35.829083000000004,1.096433635151812,36.22628012,36.22628012,0.0,0.1017075721767482,False,0.0,no problemo
,2022-07-27 00:12:00,36.2114,36.28345246,36.28637,36.2114,0,2022-07-27 00:11:59.469,143296457,143296457,36.28345246,0.03521446,35.832219,1.2436342999538184,36.28345246,36.28345246,0.0,0.0970537741380082,False,0.0,no problemo
,2022-07-27 00:13:00,36.19971455,36.2114,36.24501792,36.19846433,0,2022-07-27 00:12:59.652,143296568,143296568,36.2114,0.02856349,35.836921000000004,1.0341467051812243,36.2114,36.2114,0.0,0.0788798278995012,False,0.0,no problemo
,2022-07-27 00:14:00,36.217,36.20034637,36.23552971,36.20034637,0,2022-07-27 00:13:59.097,143296673,143296673,36.19971455,0.02616545,35.840829,0.9914043645407796,36.19971455,36.19971455,0.0,0.0722808185789962,False,0.0,no problemo
,2022-07-27 00:15:00,36.23584214,36.227,36.25811999,36.227,0,2022-07-27 00:14:59.629,143296775,143296775,36.217,0.0285,35.84401,1.0298754728442483,36.217,36.217,0.0,0.0786923268078526,False,0.0,no problemo
,2022-07-27 00:16:00,36.225,36.23443943,36.2594284,36.22043204,0,2022-07-27 00:16:00.491,143296850,143296850,36.23443943,0.02549057,35.847275,1.0684984674537257,36.23443943,36.23443943,0.0,0.0703490116060559,False,0.0,no problemo
,2022-07-27 00:17:00,36.1529625,36.225,36.23,36.1081875,0,2022-07-27 00:16:59.635,143296948,143296948,36.225,0.0300025,35.851131,1.032074534161488,36.225,36.225,0.0,0.0828226363008971,False,0.0,no problemo
,2022-07-27 00:18:00,36.11249,36.15370598,36.19,36.111875,0,2022-07-27 00:18:00.091,143297051,143297051,36.15370598,0.02039898,35.854258,0.8282635815140202,36.15370598,36.15370598,0.0,0.0564229293983985,False,0.0,no problemo
,2022-07-27 00:19:00,36.15125094,36.11157826,36.15125094,36.105,0,2022-07-27 00:19:00.576,143297152,143297152,36.11157826,0.02342174,35.857281,0.704198687105517,36.11157826,36.11157826,0.0,0.0648593640282505,False,0.0,no problemo
,2022-07-27 00:20:00,36.164985,36.1573,36.20060104,36.14733977,0,2022-07-27 00:20:00.082,143297247,143297247,36.1573,0.03064563,35.860064,0.8220635943502366,36.1573,36.1573,0.0,0.0847564115683416,False,0.0,no problemo
,2022-07-27 00:21:00,36.17513055,36.164985,36.17570386,36.15029791,0,2022-07-27 00:20:59.915,143297358,143297358,36.164985,0.016687,35.864227,0.8316276088597903,36.164985,36.164985,0.0,0.0461413159717887,False,0.0,no problemo
,2022-07-27 00:22:00,36.16877,36.17410869,36.19984,36.16825,0,2022-07-27 00:22:00.238,143297486,143297486,36.17410869,0.01951131,35.869106,0.8431519145744982,36.17410869,36.17410869,0.0,0.0539372239056541,False,0.0,no problemo
,2022-07-27 00:23:00,36.11,36.16852,36.18809501,36.10742662,0,2022-07-27 00:23:00.518,143297584,143297584,36.16852,0.02187999,35.87316,0.8166217473095452,36.16852,36.16852,0.0,0.0604945682046155,False,0.0,no problemo
,2022-07-27 00:24:00,36.11255592,36.10687864,36.12494826,36.1,0,2022-07-27 00:23:59.850,143297681,143297681,36.11,0.0180582,35.876126,0.6476710052617007,36.11,36.11,0.0,0.0500088618111326,False,0.0,no problemo
,2022-07-27 00:25:00,36.09,36.11242871,36.11680156,36.08972024,0,2022-07-27 00:25:00.113,143297800,143297800,36.11242871,0.02367959,35.87959,0.6447605943920542,36.11242871,36.11242871,0.0,0.0655718566872319,False,0.0,no problemo
,2022-07-27 00:26:00,36.037615,36.0875,36.0886806,36.02869958,0,2022-07-27 00:25:59.436,143297878,143297878,36.09,0.01804819,35.881885000000004,0.5766555832640603,36.09,36.09,0.0,0.0500088390135771,False,0.0,no problemo
