time,price,maxprice,minprice,use_spread,problem_indicator
0,18.10739234,18.10739234,18.10739234,False,no problemo
1,18.12572569,18.12572569,18.12572569,False,no problemo
2,18.14066964,18.14066964,18.14066964,False,no problemo
3,18.1626035,18.1626035,18.1626035,False,no problemo
4,18.1759025,18.1759025,18.1759025,False,no problemo
5,18.18486902,18.18486902,18.18486902,False,no problemo
6,18.11477383,18.11477383,18.11477383,False,no problemo
7,18.14909075,18.14909075,18.14909075,False,no problemo
8,18.16052283,18.16052283,18.16052283,False,no problemo
9,18.16421264,18.16421264,18.16421264,False,no problemo
10,18.23366446,18.23366446,18.23366446,False,no problemo
11,18.23862,18.23862,18.23862,False,no problemo
12,18.245,18.245,18.245,False,no problemo
13,18.21734443,18.21734443,18.21734443,False,no problemo
14,18.1958825,18.1958825,18.1958825,False,no problemo
15,18.20204582,18.20204582,18.20204582,False,no problemo
16,18.18971648,18.18971648,18.18971648,False,no problemo
17,18.22529213,18.22529213,18.22529213,False,no problemo
18,18.25063388,18.25063388,18.25063388,False,no problemo
19,18.22592146,18.22592146,18.22592146,False,no problemo
20,18.19682279,18.19682279,18.19682279,False,no problemo
20,18.18074602,18.18074602,18.18074602,False,no problemo
22,18.16664871,18.16664871,18.16664871,False,no problemo
23,18.17018,18.17018,18.17018,False,no problemo
24,18.15340165,18.15340165,18.15340165,False,no problemo
25,18.09312639,18.09312639,18.09312639,False,no problemo
26,18.16055728,18.16055728,18.16055728,False,no problemo
27,18.14434,18.14434,18.14434,False,no problemo
28,18.13029212,18.13029212,18.13029212,False,no problemo
29,18.13375414,18.13375414,18.13375414,False,no problemo
30,18.13962167,18.13962167,18.13962167,False,no problemo
31,18.14347209,18.14347209,18.14347209,False,no problemo
32,18.12716,18.12716,18.12716,False,no problemo
33,18.11011,18.11011,18.11011,False,no problemo
34,18.09599587,18.09599587,18.09599587,False,no problemo
34,18.09440389,18.09440389,18.09440389,False,no problemo
36,18.08031189,18.08031189,18.08031189,False,no problemo
36,18.08903987,18.08903987,18.08903987,False,no problemo
38,18.09259603,18.09259603,18.09259603,False,no problemo
39,18.0981065,18.0981065,18.0981065,False,no problemo
40,18.09199565,18.09199565,18.09199565,False,no problemo
41,18.10459184,18.10459184,18.10459184,False,no problemo
42,18.08604499,18.08604499,18.08604499,False,no problemo
43,18.07909165,18.07909165,18.07909165,False,no problemo
44,18.11969188,18.11969188,18.11969188,False,no problemo
45,18.12034223,18.12034223,18.12034223,False,no problemo
46,18.12451262,18.12451262,18.12451262,False,no problemo
47,18.124119,18.124119,18.124119,False,no problemo
48,18.11129252,18.11129252,18.11129252,False,no problemo
49,18.11529802,18.11529802,18.11529802,False,no problemo
50,18.11529802,18.11529802,18.11529802,False,no problemo
51,18.0912943,18.0912943,18.0912943,False,no problemo
52,18.11329527,18.11329527,18.11329527,False,no problemo
52,18.10773755,18.10773755,18.10773755,False,no problemo
54,18.12270411,18.12270411,18.12270411,False,no problemo
55,18.09499999,18.09499999,18.09499999,False,no problemo
56,18.07663054,18.07663054,18.07663054,False,no problemo
57,18.056646,18.056646,18.056646,False,no problemo
58,18.06549221,18.06549221,18.06549221,False,no problemo
59,18.05254114,18.05254114,18.05254114,False,no problemo
