c,time
1.00855001,0
1.00852968,1
1.0085398,2
1.00849968,3
1.00855752,4
1.0085606,5
1.0085795,6
1.0086225,7
1.0086705,8
1.00863,9
1.00865778,10
1.0086812,11
1.008745,12
1.0087305,13
1.00875926,14
1.00877074,15
1.008685,16
1.00870362,17
1.00867,18
1.00869002,19
1.0087089,20
1.008735,21
1.00881284,22
1.008767,23
1.00882261,24
1.00884175,25
1.00878736,26
1.0087975,27
1.0087955,28
1.00877,29
1.00876,30
1.00871,31
1.00868784,32
1.00874,33
1.008695,34
1.00825925,35
1.008215,36
1.0082305,37
1.008252,38
1.00821812,39
1.00819975,40
1.00814368,41
1.008065,42
1.00817067,43
1.00818249,44
1.008215,45
1.00817452,46
1.00813712,47
1.00813557,48
1.00803975,49
1.00808366,50
1.00809,51
1.0081225,52
1.00811,53
1.00813425,54
1.00796328,55
1.00796525,56
1.0073175,57
1.007661,58
1.00779769,59
