time,price,maxprice,minprice,use_spread,problem_indicator
0,1474.5,1474.5,1474.5,False,no problemo
1,1474.15,1474.15,1474.15,False,no problemo
2,1474.28646223,1474.28646223,1474.28646223,False,no problemo
3,1474.35,1474.35,1474.35,False,no problemo
4,1474.7,1474.7,1474.7,False,no problemo
5,1474.75947952,1474.75947952,1474.75947952,False,no problemo
6,1475.0,1475.0,1475.0,False,no problemo
7,1474.8466937,1474.8466937,1474.8466937,False,no problemo
8,1474.38,1474.38,1474.38,False,no problemo
9,1475.114832,1475.114832,1475.114832,False,no problemo
10,1475.28,1475.28,1475.28,False,no problemo
11,1475.05,1475.05,1475.05,False,no problemo
12,1474.6475,1474.6475,1474.6475,False,no problemo
13,1474.11495858,1474.11495858,1474.11495858,False,no problemo
14,1474.375,1474.375,1474.375,False,no problemo
15,1475.27,1475.27,1475.27,False,no problemo
16,1474.575,1474.575,1474.575,False,no problemo
17,1475.0625,1475.0625,1475.0625,False,no problemo
18,1476.19100603,1476.19100603,1476.19100603,False,no problemo
19,1476.21,1476.21,1476.21,False,no problemo
20,1476.01253102,1476.01253102,1476.01253102,False,no problemo
21,1476.05,1476.05,1476.05,False,no problemo
22,1476.78724967,1476.78724967,1476.78724967,False,no problemo
23,1477.44144698,1477.44144698,1477.44144698,False,no problemo
24,1475.73212664,1475.73212664,1475.73212664,False,no problemo
25,1476.53,1476.53,1476.53,False,no problemo
26,1477.1,1477.1,1477.1,False,no problemo
27,1477.42,1477.42,1477.42,False,no problemo
28,1477.295,1477.295,1477.295,False,no problemo
29,1477.09740194,1477.09740194,1477.09740194,False,no problemo
30,1476.72000001,1476.72000001,1476.72000001,False,no problemo
31,1477.51140537,1477.51140537,1477.51140537,False,no problemo
32,1476.264816,1476.264816,1476.264816,False,no problemo
33,1475.7575,1475.7575,1475.7575,False,no problemo
34,1475.15,1475.15,1475.15,False,no problemo
35,1474.9925,1474.9925,1474.9925,False,no problemo
36,1475.295,1475.295,1475.295,False,no problemo
37,1475.6425,1475.6425,1475.6425,False,no problemo
38,1475.15672384,1475.15672384,1475.15672384,False,no problemo
39,1475.13143533,1475.13143533,1475.13143533,False,no problemo
40,1475.9,1475.9,1475.9,False,no problemo
41,1476.15982401,1476.15982401,1476.15982401,False,no problemo
42,1477.05,1477.05,1477.05,False,no problemo
43,1475.99532594,1475.99532594,1475.99532594,False,no problemo
44,1476.36241,1476.36241,1476.36241,False,no problemo
