c,time
0.96657805,0
0.96706854,1
0.96692225,2
0.96646091,3
0.96585515,4
0.96630718,5
0.966385,6
0.96625736,7
0.96633,8
0.96688196,9
0.96744083,10
0.96773,11
0.96761,12
0.9667,13
0.96696192,14
0.96713167,15
0.96708176,16
0.96743128,17
0.967695,18
0.96761,19
0.96783606,20
0.96796923,21
0.96773,22
0.96776454,23
0.96773533,24
0.96767351,25
0.96736,26
0.96667859,27
0.96676428,28
0.96652268,29
0.96647234,30
0.96677438,31
0.9668717,32
0.9668717,33
0.96696904,34
0.96696904,35
0.96697459,36
0.96736854,37
0.96727114,38
0.96717044,39
0.9675752,40
0.96727114,41
0.96711231,42
0.96737184,43
0.96764516,44
0.9675196,45
0.96784,46
0.96777604,47
0.96802258,48
0.96774,49
0.96779,50
0.96762031,51
0.96746647,52
0.96747067,53
0.967654,54
0.96741454,55
0.96716523,56
0.9675094,57
0.96772243,58
0.96779542,59
0.99046014,0
