time,price,maxprice,minprice,use_spread,problem_indicator
0,1472.41790859,1472.41790859,1472.41790859,False,no problemo
1,1470.94,1470.94,1470.94,False,no problemo
2,1471.74,1471.74,1471.74,False,no problemo
3,1472.482695,1472.482695,1472.482695,False,no problemo
4,1472.66786,1472.66786,1472.66786,False,no problemo
5,1473.65,1473.65,1473.65,False,no problemo
6,1475.17257968,1475.17257968,1475.17257968,False,no problemo
7,1472.55,1472.55,1472.55,False,no problemo
8,1473.44846,1473.44846,1473.44846,False,no problemo
9,1473.61,1473.61,1473.61,False,no problemo
10,1473.06,1473.06,1473.06,False,no problemo
11,1472.98,1472.98,1472.98,False,no problemo
12,1473.515,1473.515,1473.515,False,no problemo
13,1474.485,1474.485,1474.485,False,no problemo
14,1474.79,1474.79,1474.79,False,no problemo
15,1474.68000001,1474.68000001,1474.68000001,False,no problemo
16,1476.59,1476.59,1476.59,False,no problemo
17,1474.84,1474.84,1474.84,False,no problemo
18,1473.97,1473.97,1473.97,False,no problemo
19,1475.1144553,1475.1144553,1475.1144553,False,no problemo
20,1475.17,1475.17,1475.17,False,no problemo
21,1475.6,1475.6,1475.6,False,no problemo
22,1474.66,1474.66,1474.66,False,no problemo
23,1474.365,1474.365,1474.365,False,no problemo
24,1475.28534678,1475.28534678,1475.28534678,False,no problemo
25,1474.775,1474.775,1474.775,False,no problemo
26,1475.03,1475.03,1475.03,False,no problemo
27,1475.35,1475.35,1475.35,False,no problemo
28,1474.9,1474.9,1474.9,False,no problemo
29,1474.74,1474.74,1474.74,False,no problemo
30,1474.80149416,1474.80149416,1474.80149416,False,no problemo
30,1475.92,1475.92,1475.92,False,no problemo
32,1474.979155,1474.979155,1474.979155,False,no problemo
33,1475.21,1475.21,1475.21,False,no problemo
34,1475.06,1475.06,1475.06,False,no problemo
35,1475.16,1475.16,1475.16,False,no problemo
35,1474.5675,1474.5675,1474.5675,False,no problemo
37,1474.9,1474.9,1474.9,False,no problemo
38,1474.87,1474.87,1474.87,False,no problemo
39,1475.08,1475.08,1475.08,False,no problemo
40,1474.635,1474.635,1474.635,False,no problemo
41,1474.9,1474.9,1474.9,False,no problemo
42,1474.92,1474.92,1474.92,False,no problemo
42,1475.07,1475.07,1475.07,False,no problemo
44,1475.25,1475.25,1475.25,False,no problemo
45,1475.13877013,1475.13877013,1475.13877013,False,no problemo
46,1474.68066601,1474.68066601,1474.68066601,False,no problemo
47,1474.195,1474.195,1474.195,False,no problemo
48,1474.7,1474.7,1474.7,False,no problemo
49,1473.9,1473.9,1473.9,False,no problemo
50,1473.86301986,1473.86301986,1473.86301986,False,no problemo
51,1473.854926,1473.854926,1473.854926,False,no problemo
52,1473.75,1473.75,1473.75,False,no problemo
53,1473.7,1473.7,1473.7,False,no problemo
54,1473.60805647,1473.60805647,1473.60805647,False,no problemo
55,1472.86,1472.86,1472.86,False,no problemo
55,1474.2,1474.2,1474.2,False,no problemo
57,1476.042416,1476.042416,1476.042416,False,no problemo
58,1475.15,1475.15,1475.15,False,no problemo
59,1475.25,1475.25,1475.25,False,no problemo
