c,time
1.00781012,0
1.00782631,1
1.00791,2
1.00781688,3
1.00779,4
1.0078125,5
1.0077475,6
1.00771,7
1.00774,8
1.0076675,9
1.00767,10
1.0076825,11
1.00781499,12
1.0076925,13
1.00766054,14
1.00768366,15
1.00769999,16
1.007625,17
1.00765256,18
1.0075925,19
1.00762749,20
1.007615,21
1.00766725,22
1.007695,23
1.007705,24
1.00762,25
1.00762975,26
1.00755787,27
1.007465,28
1.00735,29
1.00719762,30
1.0072925,31
1.00731,32
1.00735038,33
1.00735537,34
1.00736537,35
1.0073525,36
1.0073525,37
1.007335,38
1.00733749,39
1.0073275,40
1.0074075,41
1.0074,42
1.007385,43
1.00743,44
1.00745001,45
1.00745,46
1.00745,47
1.00742,48
1.007445,49
1.007385,50
1.007475,51
1.007375,52
1.00736,53
1.007352,54
1.007285,55
1.007333,56
1.00735001,57
1.00741,58
1.00742,59
