time,price,maxprice,minprice,use_spread,problem_indicator
0,19644.25,19644.25,19644.25,False,no problemo
0,19655.5,19655.5,19655.5,False,no problemo
1,19660.55,19660.55,19660.55,False,no problemo
2,19696.835,19696.835,19696.835,False,no problemo
3,19708.11,19708.11,19708.11,False,no problemo
5,19713.18,19713.18,19713.18,False,no problemo
6,19693.41,19693.41,19693.41,False,no problemo
6,19666.76976885,19666.76976885,19666.76976885,False,no problemo
7,19678.105,19678.105,19678.105,False,no problemo
9,19681.03,19681.03,19681.03,False,no problemo
9,19668.69,19668.69,19668.69,False,no problemo
11,19634.71,19634.71,19634.71,False,no problemo
11,19590.50999999,19590.50999999,19590.50999999,False,no problemo
13,19590.005,19590.005,19590.005,False,no problemo
13,19529.78,19529.78,19529.78,False,no problemo
14,19558.4,19558.4,19558.4,False,no problemo
15,19584.3,19584.3,19584.3,False,no problemo
16,19595.26,19595.26,19595.26,False,no problemo
17,19593.5,19593.5,19593.5,False,no problemo
18,19573.42,19573.42,19573.42,False,no problemo
19,19589.5,19589.5,19589.5,False,no problemo
20,19503.73716395,19503.73716395,19503.73716395,False,no problemo
21,19513.500075,19513.500075,19513.500075,False,no problemo
23,19489.85,19489.85,19489.85,False,no problemo
24,19416.5,19416.5,19416.5,False,no problemo
24,19459.5125375,19459.5125375,19459.5125375,False,no problemo
26,19428.0,19428.0,19428.0,False,no problemo
27,19417.3,19417.3,19417.3,False,no problemo
27,19432.82999999,19432.82999999,19432.82999999,False,no problemo
28,19485.19999999,19485.19999999,19485.19999999,False,no problemo
30,19532.9294378,19532.9294378,19532.9294378,False,no problemo
31,19566.5,19566.5,19566.5,False,no problemo
31,19602.61,19602.61,19602.61,False,no problemo
32,19631.4110625,19631.4110625,19631.4110625,False,no problemo
34,19614.585,19614.585,19614.585,False,no problemo
35,19611.21,19611.21,19611.21,False,no problemo
36,19612.2,19612.2,19612.2,False,no problemo
37,19651.525,19651.525,19651.525,False,no problemo
37,19684.37999999,19684.37999999,19684.37999999,False,no problemo
38,19681.535,19681.535,19681.535,False,no problemo
39,19666.14005086,19666.14005086,19666.14005086,False,no problemo
40,19654.98,19654.98,19654.98,False,no problemo
41,19648.46,19648.46,19648.46,False,no problemo
42,19667.01,19667.01,19667.01,False,no problemo
44,19707.16999999,19707.16999999,19707.16999999,False,no problemo
45,19700.94,19700.94,19700.94,False,no problemo
45,19669.335,19669.335,19669.335,False,no problemo
46,19683.9520877,19683.9520877,19683.9520877,False,no problemo
48,19674.73,19674.73,19674.73,False,no problemo
48,19666.06499999,19666.06499999,19666.06499999,False,no problemo
49,19689.95298769,19689.95298769,19689.95298769,False,no problemo
50,19674.94381397,19674.94381397,19674.94381397,False,no problemo
51,19666.46,19666.46,19666.46,False,no problemo
52,19664.88999999,19664.88999999,19664.88999999,False,no problemo
54,19661.94878771,19661.94878771,19661.94878771,False,no problemo
54,19678.7,19678.7,19678.7,False,no problemo
55,19726.0,19726.0,19726.0,False,no problemo
56,19726.32499999,19726.32499999,19726.32499999,False,no problemo
58,19706.88,19706.88,19706.88,False,no problemo
59,19698.105,19698.105,19698.105,False,no problemo
