time,price,maxprice,minprice,use_spread,problem_indicator
0,26.16,26.16,26.16,False,no problemo
1,25.98836242,25.98836242,25.98836242,False,no problemo
2,25.9649925,25.9649925,25.9649925,False,no problemo
3,25.97252933,25.97252933,25.97252933,False,no problemo
3,26.01320049,26.01320049,26.01320049,False,no problemo
4,26.18864172,26.18864172,26.18864172,False,no problemo
6,26.20244095,26.20244095,26.20244095,False,no problemo
7,26.26355191,26.26355191,26.26355191,False,no problemo
7,26.07450669,26.07450669,26.07450669,False,no problemo
8,26.04626732,26.04626732,26.04626732,False,no problemo
9,26.062845,26.062845,26.062845,False,no problemo
11,25.98226222,25.98226222,25.98226222,False,no problemo
12,25.99801811,25.99801811,25.99801811,False,no problemo
12,25.85854866,25.85854866,25.85854866,False,no problemo
13,25.90960155,25.90960155,25.90960155,False,no problemo
15,25.88591933,25.88591933,25.88591933,False,no problemo
16,25.91174425,25.91174425,25.91174425,False,no problemo
17,26.015365,26.015365,26.015365,False,no problemo
18,26.19849999,26.19849999,26.19849999,False,no problemo
18,26.47304218,26.47304218,26.47304218,False,no problemo
19,26.44302171,26.44302171,26.44302171,False,no problemo
21,26.33479577,26.33479577,26.33479577,False,no problemo
22,26.22121769,26.22121769,26.22121769,False,no problemo
22,26.37278904,26.37278904,26.37278904,False,no problemo
24,26.43735784,26.43735784,26.43735784,False,no problemo
24,26.68400736,26.68400736,26.68400736,False,no problemo
26,26.51275755,26.51275755,26.51275755,False,no problemo
26,26.7661615,26.7661615,26.7661615,False,no problemo
28,26.68125094,26.68125094,26.68125094,False,no problemo
28,26.72068293,26.72068293,26.72068293,False,no problemo
29,26.66947934,26.66947934,26.66947934,False,no problemo
30,26.758662,26.758662,26.758662,False,no problemo
31,27.12108526,27.12108526,27.12108526,False,no problemo
32,27.05101178,27.05101178,27.05101178,False,no problemo
34,27.09795187,27.09795187,27.09795187,False,no problemo
34,27.08328074,27.08328074,27.08328074,False,no problemo
36,26.98009324,26.98009324,26.98009324,False,no problemo
36,26.873075,26.873075,26.873075,False,no problemo
38,26.77564148,26.77564148,26.77564148,False,no problemo
38,26.95727876,26.95727876,26.95727876,False,no problemo
39,26.9526425,26.9526425,26.9526425,False,no problemo
41,26.98404695,26.98404695,26.98404695,False,no problemo
42,27.07218623,27.07218623,27.07218623,False,no problemo
42,27.19441749,27.19441749,27.19441749,False,no problemo
43,27.39607018,27.39607018,27.39607018,False,no problemo
45,27.94430645,28.00099465,27.88761825,True,no problemo
46,27.85846775,27.87999999,27.83693551,True,no problemo
46,28.34,28.36299999,28.31700001,True,no problemo
48,28.52869131,28.55185262,28.50553,True,no problemo
49,28.25,28.28720392,28.21279608,True,no problemo
50,28.24961834,28.26863668,28.230600000000003,True,no problemo
51,28.28424125,28.30982116,28.25866134,True,no problemo
51,28.16133513,28.176851600000003,28.14581866,True,no problemo
52,27.8945655,27.8945655,27.8945655,False,no problemo
54,28.0459989,28.05829362,28.03370418,True,no problemo
54,28.18937528,28.21499999,28.16375057,True,no problemo
56,28.06635019,28.06635019,28.06635019,False,no problemo
56,27.99,27.99,27.99,False,no problemo
57,28.039675,28.039675,28.039675,False,no problemo
58,27.8522941,27.8522941,27.8522941,False,no problemo
59,27.83111403,27.83111403,27.83111403,False,no problemo
