t,time,price,maxprice,minprice,use_spread,problem_indicator
2022-11-08 01:00:00,0,29.06685924,29.06685924,29.06685924,False,no problemo
2022-11-08 01:01:00,0,29.105005,29.105005,29.105005,False,no problemo
2022-11-08 01:02:00,1,29.05270358,29.05270358,29.05270358,False,no problemo
2022-11-08 01:03:00,2,29.1756,29.1756,29.1756,False,no problemo
2022-11-08 01:04:00,4,29.23500406,29.23500406,29.23500406,False,no problemo
2022-11-08 01:05:00,5,29.28868326,29.28868326,29.28868326,False,no problemo
2022-11-08 01:06:00,6,29.32469893,29.32469893,29.32469893,False,no problemo
2022-11-08 01:07:00,7,29.28278424,29.28278424,29.28278424,False,no problemo
2022-11-08 01:08:00,8,29.26535483,29.26535483,29.26535483,False,no problemo
2022-11-08 01:09:00,8,29.31959971,29.31959971,29.31959971,False,no problemo
2022-11-08 01:10:00,9,29.32500001,29.32500001,29.32500001,False,no problemo
2022-11-08 01:11:00,10,29.28,29.28,29.28,False,no problemo
2022-11-08 01:12:00,12,29.251515,29.251515,29.251515,False,no problemo
2022-11-08 01:13:00,12,29.27689074,29.27689074,29.27689074,False,no problemo
2022-11-08 01:14:00,13,29.27848378,29.27848378,29.27848378,False,no problemo
2022-11-08 01:15:00,14,29.3213041,29.3213041,29.3213041,False,no problemo
2022-11-08 01:16:00,15,29.31883434,29.31883434,29.31883434,False,no problemo
2022-11-08 01:17:00,16,29.355,29.355,29.355,False,no problemo
2022-11-08 01:18:00,18,29.425,29.425,29.425,False,no problemo
2022-11-08 01:19:00,18,29.46451,29.46451,29.46451,False,no problemo
2022-11-08 01:20:00,20,29.515,29.515,29.515,False,no problemo
2022-11-08 01:21:00,21,29.46,29.46,29.46,False,no problemo
2022-11-08 01:22:00,21,29.46188292,29.46188292,29.46188292,False,no problemo
2022-11-08 01:23:00,23,29.46289,29.46289,29.46289,False,no problemo
2022-11-08 01:24:00,23,29.44477,29.44477,29.44477,False,no problemo
2022-11-08 01:25:00,24,29.385,29.385,29.385,False,no problemo
2022-11-08 01:26:00,26,29.375,29.375,29.375,False,no problemo
2022-11-08 01:27:00,27,29.385,29.385,29.385,False,no problemo
2022-11-08 01:28:00,28,29.345002,29.345002,29.345002,False,no problemo
2022-11-08 01:29:00,29,29.301,29.301,29.301,False,no problemo
2022-11-08 01:30:00,29,29.31591925,29.31591925,29.31591925,False,no problemo
2022-11-08 01:31:00,30,29.27189022,29.27189022,29.27189022,False,no problemo
2022-11-08 01:32:00,32,29.1809,29.1809,29.1809,False,no problemo
2022-11-08 01:33:00,32,29.13047381,29.13047381,29.13047381,False,no problemo
2022-11-08 01:34:00,33,29.12842112,29.12842112,29.12842112,False,no problemo
2022-11-08 01:35:00,35,29.205002,29.205002,29.205002,False,no problemo
2022-11-08 01:36:00,35,29.14614308,29.14614308,29.14614308,False,no problemo
2022-11-08 01:37:00,37,29.13,29.13,29.13,False,no problemo
2022-11-08 01:38:00,37,29.174373,29.174373,29.174373,False,no problemo
2022-11-08 01:39:00,38,29.13,29.13,29.13,False,no problemo
2022-11-08 01:40:00,40,29.11206921,29.11206921,29.11206921,False,no problemo
2022-11-08 01:41:00,40,29.13686998,29.13686998,29.13686998,False,no problemo
2022-11-08 01:42:00,42,29.155,29.155,29.155,False,no problemo
2022-11-08 01:43:00,43,29.13468181,29.13468181,29.13468181,False,no problemo
2022-11-08 01:44:00,43,29.09,29.09,29.09,False,no problemo
2022-11-08 01:45:00,45,29.11686674,29.11686674,29.11686674,False,no problemo
2022-11-08 01:46:00,45,29.13082458,29.13082458,29.13082458,False,no problemo
2022-11-08 01:47:00,46,29.12522383,29.12522383,29.12522383,False,no problemo
2022-11-08 01:48:00,47,29.12,29.12,29.12,False,no problemo
2022-11-08 01:49:00,49,29.115075,29.115075,29.115075,False,no problemo
2022-11-08 01:50:00,50,29.06,29.06,29.06,False,no problemo
2022-11-08 01:51:00,50,29.05470338,29.05470338,29.05470338,False,no problemo
2022-11-08 01:52:00,51,29.11277677,29.11277677,29.11277677,False,no problemo
2022-11-08 01:53:00,53,29.12328733,29.12328733,29.12328733,False,no problemo
2022-11-08 01:54:00,54,29.11496035,29.11496035,29.11496035,False,no problemo
2022-11-08 01:55:00,54,29.145,29.145,29.145,False,no problemo
2022-11-08 01:56:00,56,29.17217811,29.17217811,29.17217811,False,no problemo
2022-11-08 01:57:00,57,29.17687574,29.17687574,29.17687574,False,no problemo
2022-11-08 01:58:00,58,29.2,29.2,29.2,False,no problemo
2022-11-08 01:59:00,58,29.205,29.205,29.205,False,no problemo
2022-11-08 02:00:00,59,29.15187199,29.15187199,29.15187199,False,no problemo
